"y","x","color_pal","title","year","artist","acuisition.year","medium","image_nail","accession_number"
1790,46,"#E7E1CF","Newport, Isle of Wight: The Town Hall",1795,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D00/D00455_8.jpg","D00455"
1790,47,"#554D3E","Newport, Isle of Wight: The Town Hall",1795,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D00/D00455_8.jpg","D00455"
1790,48,"#D0C4A8","Newport, Isle of Wight: The Town Hall",1795,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D00/D00455_8.jpg","D00455"
1790,49,"#9CA7A6","Stonehenge",1799,"Turner, Joseph Mallord William",1856,"Ink and graphite on paper","http://www.tate.org.uk/art/images/work/D/D04/D04092_8.jpg","D04092"
1790,50,"#4A4C47","Stonehenge",1799,"Turner, Joseph Mallord William",1856,"Ink and graphite on paper","http://www.tate.org.uk/art/images/work/D/D04/D04092_8.jpg","D04092"
1790,51,"#B8C2C1","Stonehenge",1799,"Turner, Joseph Mallord William",1856,"Ink and graphite on paper","http://www.tate.org.uk/art/images/work/D/D04/D04092_8.jpg","D04092"
1790,52,"#8A8572","Bristol Cathedral from College Green",1791,"Turner, Joseph Mallord William",1856,"Pen and ink and watercolour on paper","http://www.tate.org.uk/art/images/work/D/D00/D00108_8.jpg","D00108"
1790,53,"#C1BCA7","Bristol Cathedral from College Green",1791,"Turner, Joseph Mallord William",1856,"Pen and ink and watercolour on paper","http://www.tate.org.uk/art/images/work/D/D00/D00108_8.jpg","D00108"
1790,54,"#CCC6AF","Bristol Cathedral from College Green",1791,"Turner, Joseph Mallord William",1856,"Pen and ink and watercolour on paper","http://www.tate.org.uk/art/images/work/D/D00/D00108_8.jpg","D00108"
1790,55,"#B4B5A6","A Stream, with Large Rocks and Trees",1792,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D00/D00141_8.jpg","D00141"
1790,56,"#BDBDAE","A Stream, with Large Rocks and Trees",1792,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D00/D00141_8.jpg","D00141"
1790,57,"#3D3D39","A Stream, with Large Rocks and Trees",1792,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D00/D00141_8.jpg","D00141"
1790,58,"#947760","Shipping at Sea under a Cloudy Sunset Sky",1796,"Turner, Joseph Mallord William",1856,"Gouache, graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/D/D01/D01118_8.jpg","D01118"
1790,59,"#615244","Shipping at Sea under a Cloudy Sunset Sky",1796,"Turner, Joseph Mallord William",1856,"Gouache, graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/D/D01/D01118_8.jpg","D01118"
1790,60,"#C2A278","Shipping at Sea under a Cloudy Sunset Sky",1796,"Turner, Joseph Mallord William",1856,"Gouache, graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/D/D01/D01118_8.jpg","D01118"
1800,1,"#F6F0DF","St Catherine’s Hill, Guildford Castle and Guildford Mills",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06611_8.jpg","D06611"
1800,2,"#3D362D","St Catherine’s Hill, Guildford Castle and Guildford Mills",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06611_8.jpg","D06611"
1800,3,"#D1C4A9","St Catherine’s Hill, Guildford Castle and Guildford Mills",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06611_8.jpg","D06611"
1800,4,"#2E2918","A Lake and Mountains",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03331_8.jpg","D03331"
1800,5,"#A28D62","A Lake and Mountains",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03331_8.jpg","D03331"
1800,6,"#D0A777","A Lake and Mountains",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03331_8.jpg","D03331"
1800,7,"#F3ECDA","Sandycombe Lodge, Twickenham: An Unexecuted Elevation from the East and Plan",1809,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D08/D08069_8.jpg","D08069"
1800,8,"#53493B","Sandycombe Lodge, Twickenham: An Unexecuted Elevation from the East and Plan",1809,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D08/D08069_8.jpg","D08069"
1800,9,"#CBBCA1","Sandycombe Lodge, Twickenham: An Unexecuted Elevation from the East and Plan",1809,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D08/D08069_8.jpg","D08069"
1800,10,"#E9E0D0","Verses (Inscriptions ?by Turner)",1808,"Turner, Joseph Mallord William",1856,"Ink on paper","http://www.tate.org.uk/art/images/work/D/D07/D07147_8.jpg","D07147"
1800,11,"#464038","Verses (Inscriptions ?by Turner)",1808,"Turner, Joseph Mallord William",1856,"Ink on paper","http://www.tate.org.uk/art/images/work/D/D07/D07147_8.jpg","D07147"
1800,12,"#CCC2AF","Verses (Inscriptions ?by Turner)",1808,"Turner, Joseph Mallord William",1856,"Ink on paper","http://www.tate.org.uk/art/images/work/D/D07/D07147_8.jpg","D07147"
1800,13,"#F6F0DF","Men-of-War at Anchor",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06530_8.jpg","D06530"
1800,14,"#342E29","Men-of-War at Anchor",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06530_8.jpg","D06530"
1800,15,"#D0C4A9","Men-of-War at Anchor",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06530_8.jpg","D06530"
1800,16,"#F4EDDB","Sandycombe Lodge, Twickenham: An Unexecuted Elevation and Plan",1809,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D08/D08075_8.jpg","D08075"
1800,17,"#4A4134","Sandycombe Lodge, Twickenham: An Unexecuted Elevation and Plan",1809,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D08/D08075_8.jpg","D08075"
1800,18,"#CDBFA3","Sandycombe Lodge, Twickenham: An Unexecuted Elevation and Plan",1809,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D08/D08075_8.jpg","D08075"
1800,19,"#2D281B","An Aqueduct among Trees",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05591_8.jpg","D05591"
1800,20,"#9D7854","An Aqueduct among Trees",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05591_8.jpg","D05591"
1800,21,"#9F9A7F","An Aqueduct among Trees",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05591_8.jpg","D05591"
1800,22,"#E5DDCA","Gretna Green: The Village Street and Smithy",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03269_8.jpg","D03269"
1800,23,"#4D473B","Gretna Green: The Village Street and Smithy",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03269_8.jpg","D03269"
1800,24,"#D3C6B0","Gretna Green: The Village Street and Smithy",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03269_8.jpg","D03269"
1800,25,"#837B70","Classical Buildings by a River",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05539_8.jpg","D05539"
1800,26,"#C4BCAF","Classical Buildings by a River",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05539_8.jpg","D05539"
1800,27,"#C8C2B5","Classical Buildings by a River",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05539_8.jpg","D05539"
1800,28,"#B0A491","Trees by the Thames; ?Sutton Courtenay",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05893_8.jpg","D05893"
1800,29,"#7C7262","Trees by the Thames; ?Sutton Courtenay",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05893_8.jpg","D05893"
1800,30,"#BFB29F","Trees by the Thames; ?Sutton Courtenay",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05893_8.jpg","D05893"
1800,31,"#6D3320","Inscription by Turner: Initials",1802,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D40/D40791_8.jpg","D40791"
1800,32,"#904B32","Inscription by Turner: Initials",1802,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D40/D40791_8.jpg","D40791"
1800,33,"#BC8563","Inscription by Turner: Initials",1802,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D40/D40791_8.jpg","D40791"
1800,34,"#EADCC3","?Petworth Park and Lake",1809,"Turner, Joseph Mallord William",1856,NA,"http://www.tate.org.uk/art/images/work/D/D07/D07755_8.jpg","D07755"
1800,35,"#4F3D2F","?Petworth Park and Lake",1809,"Turner, Joseph Mallord William",1856,NA,"http://www.tate.org.uk/art/images/work/D/D07/D07755_8.jpg","D07755"
1800,36,"#DDCDAF","?Petworth Park and Lake",1809,"Turner, Joseph Mallord William",1856,NA,"http://www.tate.org.uk/art/images/work/D/D07/D07755_8.jpg","D07755"
1800,37,"#E8E2D6","A Blacksmith Shoeing a Horse",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06025_8.jpg","D06025"
1800,38,"#564E43","A Blacksmith Shoeing a Horse",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06025_8.jpg","D06025"
1800,39,"#CCC3AD","A Blacksmith Shoeing a Horse",1807,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D06/D06025_8.jpg","D06025"
1800,40,"#EBE7DC","The Lake of Brienz with Ringgenberg Castle",1802,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D04/D04753_8.jpg","D04753"
1800,41,"#F0EBE0","The Lake of Brienz with Ringgenberg Castle",1802,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D04/D04753_8.jpg","D04753"
1800,42,"#71665B","The Lake of Brienz with Ringgenberg Castle",1802,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D04/D04753_8.jpg","D04753"
1800,43,"#6B5E47","The Playden Heights, Rye, from the River Rother",1806,"Turner, Joseph Mallord William",1856,"Chalk and graphite on paper","http://www.tate.org.uk/art/images/work/D/D05/D05765_8.jpg","D05765"
1800,44,"#C6B58F","The Playden Heights, Rye, from the River Rother",1806,"Turner, Joseph Mallord William",1856,"Chalk and graphite on paper","http://www.tate.org.uk/art/images/work/D/D05/D05765_8.jpg","D05765"
1800,45,"#D5C49D","The Playden Heights, Rye, from the River Rother",1806,"Turner, Joseph Mallord William",1856,"Chalk and graphite on paper","http://www.tate.org.uk/art/images/work/D/D05/D05765_8.jpg","D05765"
1800,46,"#E4E0D0","A Nude Woman Standing, Seen from Behind, Arms in Alternate Positions",1800,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D05/D05219_8.jpg","D05219"
1800,47,"#535046","A Nude Woman Standing, Seen from Behind, Arms in Alternate Positions",1800,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D05/D05219_8.jpg","D05219"
1800,48,"#C8C2AE","A Nude Woman Standing, Seen from Behind, Arms in Alternate Positions",1800,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D05/D05219_8.jpg","D05219"
1800,49,"#E1D9C6","The Tummel Valley from Pitlochry, Looking West",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03153_8.jpg","D03153"
1800,50,"#666050","The Tummel Valley from Pitlochry, Looking West",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03153_8.jpg","D03153"
1800,51,"#D5C8AF","The Tummel Valley from Pitlochry, Looking West",1801,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D03/D03153_8.jpg","D03153"
1800,52,"#F3E3C8","List of Subscribers (Inscriptions by Turner)",1806,"Turner, Joseph Mallord William",1856,NA,"http://www.tate.org.uk/art/images/work/D/D05/D05379_8.jpg","D05379"
1800,53,"#D9C7AB","List of Subscribers (Inscriptions by Turner)",1806,"Turner, Joseph Mallord William",1856,NA,"http://www.tate.org.uk/art/images/work/D/D05/D05379_8.jpg","D05379"
1800,54,"#585043","List of Subscribers (Inscriptions by Turner)",1806,"Turner, Joseph Mallord William",1856,NA,"http://www.tate.org.uk/art/images/work/D/D05/D05379_8.jpg","D05379"
1800,55,"#60574A","An Ancient Castle. Sketching Society Subject",1807,"Varley, John",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T09/T09362_8.jpg","T09362"
1800,56,"#A2947D","An Ancient Castle. Sketching Society Subject",1807,"Varley, John",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T09/T09362_8.jpg","T09362"
1800,57,"#D4C7AD","An Ancient Castle. Sketching Society Subject",1807,"Varley, John",1997,"Graphite and watercolour on paper","http://www.tate.org.uk/art/images/work/T/T09/T09362_8.jpg","T09362"
1800,58,"#898272","List of Biblical and Other Subjects (Inscriptions by Turner)",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05580_8.jpg","D05580"
1800,59,"#C1B9A5","List of Biblical and Other Subjects (Inscriptions by Turner)",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05580_8.jpg","D05580"
1800,60,"#C9C3B1","List of Biblical and Other Subjects (Inscriptions by Turner)",1805,"Turner, Joseph Mallord William",1856,"Pen and ink on paper","http://www.tate.org.uk/art/images/work/D/D05/D05580_8.jpg","D05580"
1810,1,"#F1E4CC","Morwellham and the Tamar Valley",1814,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D09/D09655_8.jpg","D09655"
1810,2,"#4B4134","Morwellham and the Tamar Valley",1814,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D09/D09655_8.jpg","D09655"
1810,3,"#D8C5A6","Morwellham and the Tamar Valley",1814,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D09/D09655_8.jpg","D09655"
1810,4,"#EEE8D8","Studies of Sculptural Fragments from the Vatican Museums, Including Maenads on a Round Altar and Two Seated Female Statues",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15152_8.jpg","D15152"
1810,5,"#40372E","Studies of Sculptural Fragments from the Vatican Museums, Including Maenads on a Round Altar and Two Seated Female Statues",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15152_8.jpg","D15152"
1810,6,"#CBB89A","Studies of Sculptural Fragments from the Vatican Museums, Including Maenads on a Round Altar and Two Seated Female Statues",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15152_8.jpg","D15152"
1810,7,"#EFE7DB","A Ship in the Harbour, Naples, with the Mole Lighthouse and the Castel dell’Ovo",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15673_8.jpg","D15673"
1810,8,"#36312B","A Ship in the Harbour, Naples, with the Mole Lighthouse and the Castel dell’Ovo",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15673_8.jpg","D15673"
1810,9,"#CEBFA6","A Ship in the Harbour, Naples, with the Mole Lighthouse and the Castel dell’Ovo",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15673_8.jpg","D15673"
1810,10,"#EEE6DA","The Tamar Valley towards Calstock Church, from near Gunnislake",1813,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D10/D10274_8.jpg","D10274"
1810,11,"#5A5145","The Tamar Valley towards Calstock Church, from near Gunnislake",1813,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D10/D10274_8.jpg","D10274"
1810,12,"#CBBCA5","The Tamar Valley towards Calstock Church, from near Gunnislake",1813,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D10/D10274_8.jpg","D10274"
1810,13,"#E9E3D7","Vico Equense from the Sea; and a View of Vesuvius and Naples from Vico Equense",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15851_8.jpg","D15851"
1810,14,"#655F52","Vico Equense from the Sea; and a View of Vesuvius and Naples from Vico Equense",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15851_8.jpg","D15851"
1810,15,"#C8C0AD","Vico Equense from the Sea; and a View of Vesuvius and Naples from Vico Equense",1819,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D15/D15851_8.jpg","D15851"
1810,16,"#E1DBC8","Swaledale from near Downholme, Looking towards Ellerton",1816,"Turner, Joseph Mallord William",1856,"Graphite on paper","http://www.tate.org.uk/art/images/work/D/D11/D11234_8.jpg","D11234"
